Date,Hospital,Blood Type,Demand
20-01-2024,Rajalakshmi Hospital,B+,185
21-01-2024,Rajalakshmi Hospital,B+,192
22-01-2024,Rajalakshmi Hospital,B+,192
23-01-2024,Rajalakshmi Hospital,B+,185
24-01-2024,Rajalakshmi Hospital,B+,186
25-01-2024,Rajalakshmi Hospital,B+,179
26-01-2024,Rajalakshmi Hospital,B+,183
27-01-2024,Rajalakshmi Hospital,B+,183
28-01-2024,Rajalakshmi Hospital,B+,184
29-01-2024,Rajalakshmi Hospital,B+,193
30-01-2024,Rajalakshmi Hospital,B+,175
01-01-2024,Rajalakshmi Hospital,B-,184
02-01-2024,Rajalakshmi Hospital,B-,177
03-01-2024,Rajalakshmi Hospital,B-,181
04-01-2024,Rajalakshmi Hospital,B-,187
05-01-2024,Rajalakshmi Hospital,B-,184
06-01-2024,Rajalakshmi Hospital,B-,186
07-01-2024,Rajalakshmi Hospital,B-,183
08-01-2024,Rajalakshmi Hospital,B-,183
09-01-2024,Rajalakshmi Hospital,B-,187
10-01-2024,Rajalakshmi Hospital,B-,189
11-01-2024,Rajalakshmi Hospital,B-,187
12-01-2024,Rajalakshmi Hospital,B-,185
13-01-2024,Rajalakshmi Hospital,B-,170
14-01-2024,Rajalakshmi Hospital,B-,180
15-01-2024,Rajalakshmi Hospital,B-,184
16-01-2024,Rajalakshmi Hospital,B-,181
17-01-2024,Rajalakshmi Hospital,B-,177
18-01-2024,Rajalakshmi Hospital,B-,189
19-01-2024,Rajalakshmi Hospital,B-,175
20-01-2024,Rajalakshmi Hospital,B-,172
21-01-2024,Rajalakshmi Hospital,B-,182
22-01-2024,Rajalakshmi Hospital,B-,182
23-01-2024,Rajalakshmi Hospital,B-,171
24-01-2024,Rajalakshmi Hospital,B-,174
25-01-2024,Rajalakshmi Hospital,B-,186
26-01-2024,Rajalakshmi Hospital,B-,175
27-01-2024,Rajalakshmi Hospital,B-,171
28-01-2024,Rajalakshmi Hospital,B-,173
29-01-2024,Rajalakshmi Hospital,B-,180
30-01-2024,Rajalakshmi Hospital,B-,177
01-01-2024,Rajalakshmi Hospital,O+,191
02-01-2024,Rajalakshmi Hospital,O+,179
03-01-2024,Rajalakshmi Hospital,O+,179
04-01-2024,Rajalakshmi Hospital,O+,188
05-01-2024,Rajalakshmi Hospital,O+,191
06-01-2024,Rajalakshmi Hospital,O+,191
07-01-2024,Rajalakshmi Hospital,O+,187
08-01-2024,Rajalakshmi Hospital,O+,185
09-01-2024,Rajalakshmi Hospital,O+,182
10-01-2024,Rajalakshmi Hospital,O+,178
11-01-2024,Rajalakshmi Hospital,O+,187
12-01-2024,Rajalakshmi Hospital,O+,184
13-01-2024,Rajalakshmi Hospital,O+,186
14-01-2024,Rajalakshmi Hospital,O+,187
15-01-2024,Rajalakshmi Hospital,O+,180
16-01-2024,Rajalakshmi Hospital,O+,174
17-01-2024,Rajalakshmi Hospital,O+,190
18-01-2024,Rajalakshmi Hospital,O+,191
19-01-2024,Rajalakshmi Hospital,O+,176
20-01-2024,Rajalakshmi Hospital,O+,181
21-01-2024,Rajalakshmi Hospital,O+,188
22-01-2024,Rajalakshmi Hospital,O+,186
23-01-2024,Rajalakshmi Hospital,O+,179
24-01-2024,Rajalakshmi Hospital,O+,186
25-01-2024,Rajalakshmi Hospital,O+,185
26-01-2024,Rajalakshmi Hospital,O+,191
27-01-2024,Rajalakshmi Hospital,O+,178
28-01-2024,Rajalakshmi Hospital,O+,183
29-01-2024,Rajalakshmi Hospital,O+,188
30-01-2024,Rajalakshmi Hospital,O+,188
01-01-2024,Rajalakshmi Hospital,O-,196
02-01-2024,Rajalakshmi Hospital,O-,191
03-01-2024,Rajalakshmi Hospital,O-,188
04-01-2024,Rajalakshmi Hospital,O-,179
05-01-2024,Rajalakshmi Hospital,O-,195
06-01-2024,Rajalakshmi Hospital,O-,184
07-01-2024,Rajalakshmi Hospital,O-,189
08-01-2024,Rajalakshmi Hospital,O-,179
09-01-2024,Rajalakshmi Hospital,O-,197
10-01-2024,Rajalakshmi Hospital,O-,195
11-01-2024,Rajalakshmi Hospital,O-,183
12-01-2024,Rajalakshmi Hospital,O-,187
13-01-2024,Rajalakshmi Hospital,O-,197
14-01-2024,Rajalakshmi Hospital,O-,192
15-01-2024,Rajalakshmi Hospital,O-,182
16-01-2024,Rajalakshmi Hospital,O-,197
17-01-2024,Rajalakshmi Hospital,O-,180
18-01-2024,Rajalakshmi Hospital,O-,182
19-01-2024,Rajalakshmi Hospital,O-,185
20-01-2024,Rajalakshmi Hospital,O-,185
21-01-2024,Rajalakshmi Hospital,O-,185
22-01-2024,Rajalakshmi Hospital,O-,189
23-01-2024,Rajalakshmi Hospital,O-,185
24-01-2024,Rajalakshmi Hospital,O-,188
25-01-2024,Rajalakshmi Hospital,O-,191
26-01-2024,Rajalakshmi Hospital,O-,185
27-01-2024,Rajalakshmi Hospital,O-,187
28-01-2024,Rajalakshmi Hospital,O-,184
29-01-2024,Rajalakshmi Hospital,O-,194
30-01-2024,Rajalakshmi Hospital,O-,181
01-01-2024,Rajalakshmi Hospital,AB+,174
02-01-2024,Rajalakshmi Hospital,AB+,173
03-01-2024,Rajalakshmi Hospital,AB+,187
04-01-2024,Rajalakshmi Hospital,AB+,175
05-01-2024,Rajalakshmi Hospital,AB+,171
06-01-2024,Rajalakshmi Hospital,AB+,180
07-01-2024,Rajalakshmi Hospital,AB+,183
08-01-2024,Rajalakshmi Hospital,AB+,174
09-01-2024,Rajalakshmi Hospital,AB+,175
10-01-2024,Rajalakshmi Hospital,AB+,179
11-01-2024,Rajalakshmi Hospital,AB+,177
12-01-2024,Rajalakshmi Hospital,AB+,183
13-01-2024,Rajalakshmi Hospital,AB+,172
14-01-2024,Rajalakshmi Hospital,AB+,181
15-01-2024,Rajalakshmi Hospital,AB+,185
16-01-2024,Rajalakshmi Hospital,AB+,186
17-01-2024,Rajalakshmi Hospital,AB+,170
18-01-2024,Rajalakshmi Hospital,AB+,179
19-01-2024,Rajalakshmi Hospital,AB+,179
20-01-2024,Rajalakshmi Hospital,AB+,171
21-01-2024,Rajalakshmi Hospital,AB+,178
22-01-2024,Rajalakshmi Hospital,AB+,182
23-01-2024,Rajalakshmi Hospital,AB+,185
24-01-2024,Rajalakshmi Hospital,AB+,187
25-01-2024,Rajalakshmi Hospital,AB+,188
26-01-2024,Rajalakshmi Hospital,AB+,181
27-01-2024,Rajalakshmi Hospital,AB+,177
28-01-2024,Rajalakshmi Hospital,AB+,186
29-01-2024,Rajalakshmi Hospital,AB+,184
30-01-2024,Rajalakshmi Hospital,AB+,179
01-01-2024,Rajalakshmi Hospital,AB-,177
02-01-2024,Rajalakshmi Hospital,AB-,183
03-01-2024,Rajalakshmi Hospital,AB-,187
04-01-2024,Rajalakshmi Hospital,AB-,179
05-01-2024,Rajalakshmi Hospital,AB-,178
06-01-2024,Rajalakshmi Hospital,AB-,190
07-01-2024,Rajalakshmi Hospital,AB-,188
08-01-2024,Rajalakshmi Hospital,AB-,183
09-01-2024,Rajalakshmi Hospital,AB-,186
10-01-2024,Rajalakshmi Hospital,AB-,179
11-01-2024,Rajalakshmi Hospital,AB-,182
12-01-2024,Rajalakshmi Hospital,AB-,182
13-01-2024,Rajalakshmi Hospital,AB-,176
14-01-2024,Rajalakshmi Hospital,AB-,189
15-01-2024,Rajalakshmi Hospital,AB-,177
16-01-2024,Rajalakshmi Hospital,AB-,173
17-01-2024,Rajalakshmi Hospital,AB-,186
18-01-2024,Rajalakshmi Hospital,AB-,188
19-01-2024,Rajalakshmi Hospital,AB-,186
20-01-2024,Rajalakshmi Hospital,AB-,177
21-01-2024,Rajalakshmi Hospital,AB-,174
22-01-2024,Rajalakshmi Hospital,AB-,178
23-01-2024,Rajalakshmi Hospital,AB-,183
24-01-2024,Rajalakshmi Hospital,AB-,183
25-01-2024,Rajalakshmi Hospital,AB-,187
26-01-2024,Rajalakshmi Hospital,AB-,187
27-01-2024,Rajalakshmi Hospital,AB-,175
28-01-2024,Rajalakshmi Hospital,AB-,176
29-01-2024,Rajalakshmi Hospital,AB-,189
30-01-2024,Rajalakshmi Hospital,AB-,183
01-01-2024,Shree Balaji Hospital,A+,138
02-01-2024,Shree Balaji Hospital,A+,141
03-01-2024,Shree Balaji Hospital,A+,142
04-01-2024,Shree Balaji Hospital,A+,147
05-01-2024,Shree Balaji Hospital,A+,140
06-01-2024,Shree Balaji Hospital,A+,140
07-01-2024,Shree Balaji Hospital,A+,137
08-01-2024,Shree Balaji Hospital,A+,137
09-01-2024,Shree Balaji Hospital,A+,147
10-01-2024,Shree Balaji Hospital,A+,136
11-01-2024,Shree Balaji Hospital,A+,150
12-01-2024,Shree Balaji Hospital,A+,140
13-01-2024,Shree Balaji Hospital,A+,142
14-01-2024,Shree Balaji Hospital,A+,142
15-01-2024,Shree Balaji Hospital,A+,140
16-01-2024,Shree Balaji Hospital,A+,148
17-01-2024,Shree Balaji Hospital,A+,137
18-01-2024,Shree Balaji Hospital,A+,144
19-01-2024,Shree Balaji Hospital,A+,137
20-01-2024,Shree Balaji Hospital,A+,146
21-01-2024,Shree Balaji Hospital,A+,151
22-01-2024,Shree Balaji Hospital,A+,139
23-01-2024,Shree Balaji Hospital,A+,154
24-01-2024,Shree Balaji Hospital,A+,143
25-01-2024,Shree Balaji Hospital,A+,154
26-01-2024,Shree Balaji Hospital,A+,141
27-01-2024,Shree Balaji Hospital,A+,138
28-01-2024,Shree Balaji Hospital,A+,147
29-01-2024,Shree Balaji Hospital,A+,147
30-01-2024,Shree Balaji Hospital,A+,144
01-01-2024,Shree Balaji Hospital,A-,152
02-01-2024,Shree Balaji Hospital,A-,145
03-01-2024,Shree Balaji Hospital,A-,149
04-01-2024,Shree Balaji Hospital,A-,136
05-01-2024,Shree Balaji Hospital,A-,133
06-01-2024,Shree Balaji Hospital,A-,133
07-01-2024,Shree Balaji Hospital,A-,147
08-01-2024,Shree Balaji Hospital,A-,145
09-01-2024,Shree Balaji Hospital,A-,149
10-01-2024,Shree Balaji Hospital,A-,140
11-01-2024,Shree Balaji Hospital,A-,150
12-01-2024,Shree Balaji Hospital,A-,145
13-01-2024,Shree Balaji Hospital,A-,146
14-01-2024,Shree Balaji Hospital,A-,140
15-01-2024,Shree Balaji Hospital,A-,140
16-01-2024,Shree Balaji Hospital,A-,147
17-01-2024,Shree Balaji Hospital,A-,145
18-01-2024,Shree Balaji Hospital,A-,139
19-01-2024,Shree Balaji Hospital,A-,137
20-01-2024,Shree Balaji Hospital,A-,149
21-01-2024,Shree Balaji Hospital,A-,148
22-01-2024,Shree Balaji Hospital,A-,134
23-01-2024,Shree Balaji Hospital,A-,150
24-01-2024,Shree Balaji Hospital,A-,149
25-01-2024,Shree Balaji Hospital,A-,139
26-01-2024,Shree Balaji Hospital,A-,145
27-01-2024,Shree Balaji Hospital,A-,150
28-01-2024,Shree Balaji Hospital,A-,146
29-01-2024,Shree Balaji Hospital,A-,150
30-01-2024,Shree Balaji Hospital,A-,145
01-01-2024,Shree Balaji Hospital,B+,141
02-01-2024,Shree Balaji Hospital,B+,142
03-01-2024,Shree Balaji Hospital,B+,133
04-01-2024,Shree Balaji Hospital,B+,144
05-01-2024,Shree Balaji Hospital,B+,145
06-01-2024,Shree Balaji Hospital,B+,140
07-01-2024,Shree Balaji Hospital,B+,134
08-01-2024,Shree Balaji Hospital,B+,145
09-01-2024,Shree Balaji Hospital,B+,135
10-01-2024,Shree Balaji Hospital,B+,137
11-01-2024,Shree Balaji Hospital,B+,145
12-01-2024,Shree Balaji Hospital,B+,126
13-01-2024,Shree Balaji Hospital,B+,145
14-01-2024,Shree Balaji Hospital,B+,134
15-01-2024,Shree Balaji Hospital,B+,140
16-01-2024,Shree Balaji Hospital,B+,126
17-01-2024,Shree Balaji Hospital,B+,137
18-01-2024,Shree Balaji Hospital,B+,128
19-01-2024,Shree Balaji Hospital,B+,136
20-01-2024,Shree Balaji Hospital,B+,127
21-01-2024,Shree Balaji Hospital,B+,141
22-01-2024,Shree Balaji Hospital,B+,134
23-01-2024,Shree Balaji Hospital,B+,140
24-01-2024,Shree Balaji Hospital,B+,137
25-01-2024,Shree Balaji Hospital,B+,126
26-01-2024,Shree Balaji Hospital,B+,138
27-01-2024,Shree Balaji Hospital,B+,139
28-01-2024,Shree Balaji Hospital,B+,133
29-01-2024,Shree Balaji Hospital,B+,133
30-01-2024,Shree Balaji Hospital,B+,137
01-01-2024,Shree Balaji Hospital,B-,130
02-01-2024,Shree Balaji Hospital,B-,139
03-01-2024,Shree Balaji Hospital,B-,131
04-01-2024,Shree Balaji Hospital,B-,127
05-01-2024,Shree Balaji Hospital,B-,131
06-01-2024,Shree Balaji Hospital,B-,137
07-01-2024,Shree Balaji Hospital,B-,121
08-01-2024,Shree Balaji Hospital,B-,128
09-01-2024,Shree Balaji Hospital,B-,126
10-01-2024,Shree Balaji Hospital,B-,138
11-01-2024,Shree Balaji Hospital,B-,126
12-01-2024,Shree Balaji Hospital,B-,125
13-01-2024,Shree Balaji Hospital,B-,133
14-01-2024,Shree Balaji Hospital,B-,139
15-01-2024,Shree Balaji Hospital,B-,128
16-01-2024,Shree Balaji Hospital,B-,129
17-01-2024,Shree Balaji Hospital,B-,137
18-01-2024,Shree Balaji Hospital,B-,123
19-01-2024,Shree Balaji Hospital,B-,139
20-01-2024,Shree Balaji Hospital,B-,131
21-01-2024,Shree Balaji Hospital,B-,137
22-01-2024,Shree Balaji Hospital,B-,139
23-01-2024,Shree Balaji Hospital,B-,122
24-01-2024,Shree Balaji Hospital,B-,128
25-01-2024,Shree Balaji Hospital,B-,139
26-01-2024,Shree Balaji Hospital,B-,127
27-01-2024,Shree Balaji Hospital,B-,137
28-01-2024,Shree Balaji Hospital,B-,126
29-01-2024,Shree Balaji Hospital,B-,139
30-01-2024,Shree Balaji Hospital,B-,126
01-01-2024,Shree Balaji Hospital,O+,127
02-01-2024,Shree Balaji Hospital,O+,141
03-01-2024,Shree Balaji Hospital,O+,142
04-01-2024,Shree Balaji Hospital,O+,126
05-01-2024,Shree Balaji Hospital,O+,139
06-01-2024,Shree Balaji Hospital,O+,133
07-01-2024,Shree Balaji Hospital,O+,126
08-01-2024,Shree Balaji Hospital,O+,135
09-01-2024,Shree Balaji Hospital,O+,142
10-01-2024,Shree Balaji Hospital,O+,139
11-01-2024,Shree Balaji Hospital,O+,131
12-01-2024,Shree Balaji Hospital,O+,126
13-01-2024,Shree Balaji Hospital,O+,136
14-01-2024,Shree Balaji Hospital,O+,141
15-01-2024,Shree Balaji Hospital,O+,125
16-01-2024,Shree Balaji Hospital,O+,136
17-01-2024,Shree Balaji Hospital,O+,130
18-01-2024,Shree Balaji Hospital,O+,123
19-01-2024,Shree Balaji Hospital,O+,132
20-01-2024,Shree Balaji Hospital,O+,140
21-01-2024,Shree Balaji Hospital,O+,138
22-01-2024,Shree Balaji Hospital,O+,130
23-01-2024,Shree Balaji Hospital,O+,123
24-01-2024,Shree Balaji Hospital,O+,134
25-01-2024,Shree Balaji Hospital,O+,130
26-01-2024,Shree Balaji Hospital,O+,138
27-01-2024,Shree Balaji Hospital,O+,140
28-01-2024,Shree Balaji Hospital,O+,126
29-01-2024,Shree Balaji Hospital,O+,128
30-01-2024,Shree Balaji Hospital,O+,134
01-01-2024,Shree Balaji Hospital,O-,137
02-01-2024,Shree Balaji Hospital,O-,139
03-01-2024,Shree Balaji Hospital,O-,138
04-01-2024,Shree Balaji Hospital,O-,127
05-01-2024,Shree Balaji Hospital,O-,128
06-01-2024,Shree Balaji Hospital,O-,135
07-01-2024,Shree Balaji Hospital,O-,134
08-01-2024,Shree Balaji Hospital,O-,145
09-01-2024,Shree Balaji Hospital,O-,133
10-01-2024,Shree Balaji Hospital,O-,135
11-01-2024,Shree Balaji Hospital,O-,144
12-01-2024,Shree Balaji Hospital,O-,128
13-01-2024,Shree Balaji Hospital,O-,130
14-01-2024,Shree Balaji Hospital,O-,128
15-01-2024,Shree Balaji Hospital,O-,141
16-01-2024,Shree Balaji Hospital,O-,142
17-01-2024,Shree Balaji Hospital,O-,140
18-01-2024,Shree Balaji Hospital,O-,128
19-01-2024,Shree Balaji Hospital,O-,137
20-01-2024,Shree Balaji Hospital,O-,134
21-01-2024,Shree Balaji Hospital,O-,137
22-01-2024,Shree Balaji Hospital,O-,140
23-01-2024,Shree Balaji Hospital,O-,127
24-01-2024,Shree Balaji Hospital,O-,143
25-01-2024,Shree Balaji Hospital,O-,145
26-01-2024,Shree Balaji Hospital,O-,137
27-01-2024,Shree Balaji Hospital,O-,129
28-01-2024,Shree Balaji Hospital,O-,141
29-01-2024,Shree Balaji Hospital,O-,141
30-01-2024,Shree Balaji Hospital,O-,126
01-01-2024,Shree Balaji Hospital,AB+,138
02-01-2024,Shree Balaji Hospital,AB+,135
03-01-2024,Shree Balaji Hospital,AB+,138
04-01-2024,Shree Balaji Hospital,AB+,119
05-01-2024,Shree Balaji Hospital,AB+,138
06-01-2024,Shree Balaji Hospital,AB+,124
07-01-2024,Shree Balaji Hospital,AB+,133
08-01-2024,Shree Balaji Hospital,AB+,132
09-01-2024,Shree Balaji Hospital,AB+,138
10-01-2024,Shree Balaji Hospital,AB+,133
11-01-2024,Shree Balaji Hospital,AB+,132
12-01-2024,Shree Balaji Hospital,AB+,123
13-01-2024,Shree Balaji Hospital,AB+,124
14-01-2024,Shree Balaji Hospital,AB+,135
15-01-2024,Shree Balaji Hospital,AB+,129
16-01-2024,Shree Balaji Hospital,AB+,134
17-01-2024,Shree Balaji Hospital,AB+,130
18-01-2024,Shree Balaji Hospital,AB+,133
19-01-2024,Shree Balaji Hospital,AB+,122
20-01-2024,Shree Balaji Hospital,AB+,136
21-01-2024,Shree Balaji Hospital,AB+,121
22-01-2024,Shree Balaji Hospital,AB+,126
23-01-2024,Shree Balaji Hospital,AB+,121
24-01-2024,Shree Balaji Hospital,AB+,126
25-01-2024,Shree Balaji Hospital,AB+,136
26-01-2024,Shree Balaji Hospital,AB+,128
27-01-2024,Shree Balaji Hospital,AB+,138
28-01-2024,Shree Balaji Hospital,AB+,135
29-01-2024,Shree Balaji Hospital,AB+,126
30-01-2024,Shree Balaji Hospital,AB+,129
01-01-2024,Shree Balaji Hospital,AB-,125
02-01-2024,Shree Balaji Hospital,AB-,133
03-01-2024,Shree Balaji Hospital,AB-,126
04-01-2024,Shree Balaji Hospital,AB-,125
05-01-2024,Shree Balaji Hospital,AB-,129
06-01-2024,Shree Balaji Hospital,AB-,136
07-01-2024,Shree Balaji Hospital,AB-,122
08-01-2024,Shree Balaji Hospital,AB-,121
09-01-2024,Shree Balaji Hospital,AB-,128
10-01-2024,Shree Balaji Hospital,AB-,139
11-01-2024,Shree Balaji Hospital,AB-,131
12-01-2024,Shree Balaji Hospital,AB-,132
13-01-2024,Shree Balaji Hospital,AB-,132
14-01-2024,Shree Balaji Hospital,AB-,127
15-01-2024,Shree Balaji Hospital,AB-,133
16-01-2024,Shree Balaji Hospital,AB-,128
17-01-2024,Shree Balaji Hospital,AB-,129
18-01-2024,Shree Balaji Hospital,AB-,127
19-01-2024,Shree Balaji Hospital,AB-,135
20-01-2024,Shree Balaji Hospital,AB-,122
21-01-2024,Shree Balaji Hospital,AB-,140
22-01-2024,Shree Balaji Hospital,AB-,132
23-01-2024,Shree Balaji Hospital,AB-,121
24-01-2024,Shree Balaji Hospital,AB-,128
25-01-2024,Shree Balaji Hospital,AB-,125
26-01-2024,Shree Balaji Hospital,AB-,135
27-01-2024,Shree Balaji Hospital,AB-,121
28-01-2024,Shree Balaji Hospital,AB-,121
29-01-2024,Shree Balaji Hospital,AB-,130
30-01-2024,Shree Balaji Hospital,AB-,130
01-01-2024,Lotus Hospital,A+,204
02-01-2024,Lotus Hospital,A+,201
03-01-2024,Lotus Hospital,A+,211
04-01-2024,Lotus Hospital,A+,214
05-01-2024,Lotus Hospital,A+,206
06-01-2024,Lotus Hospital,A+,213
07-01-2024,Lotus Hospital,A+,215
08-01-2024,Lotus Hospital,A+,215
09-01-2024,Lotus Hospital,A+,211
10-01-2024,Lotus Hospital,A+,215
11-01-2024,Lotus Hospital,A+,204
12-01-2024,Lotus Hospital,A+,215
13-01-2024,Lotus Hospital,A+,214
14-01-2024,Lotus Hospital,A+,212
15-01-2024,Lotus Hospital,A+,211
16-01-2024,Lotus Hospital,A+,204
17-01-2024,Lotus Hospital,A+,201
18-01-2024,Lotus Hospital,A+,212
19-01-2024,Lotus Hospital,A+,212
20-01-2024,Lotus Hospital,A+,213
21-01-2024,Lotus Hospital,A+,206
22-01-2024,Lotus Hospital,A+,213
23-01-2024,Lotus Hospital,A+,211
24-01-2024,Lotus Hospital,A+,215
25-01-2024,Lotus Hospital,A+,201
26-01-2024,Lotus Hospital,A+,204
27-01-2024,Lotus Hospital,A+,203
28-01-2024,Lotus Hospital,A+,215
29-01-2024,Lotus Hospital,A+,200
30-01-2024,Lotus Hospital,A+,213
01-01-2024,Lotus Hospital,A-,187
02-01-2024,Lotus Hospital,A-,187
03-01-2024,Lotus Hospital,A-,199
04-01-2024,Lotus Hospital,A-,199
05-01-2024,Lotus Hospital,A-,185
06-01-2024,Lotus Hospital,A-,198
07-01-2024,Lotus Hospital,A-,195
08-01-2024,Lotus Hospital,A-,195
09-01-2024,Lotus Hospital,A-,194
10-01-2024,Lotus Hospital,A-,188
11-01-2024,Lotus Hospital,A-,193
12-01-2024,Lotus Hospital,A-,196
13-01-2024,Lotus Hospital,A-,200
14-01-2024,Lotus Hospital,A-,192
15-01-2024,Lotus Hospital,A-,196
16-01-2024,Lotus Hospital,A-,193
17-01-2024,Lotus Hospital,A-,184
18-01-2024,Lotus Hospital,A-,198
19-01-2024,Lotus Hospital,A-,184
20-01-2024,Lotus Hospital,A-,200
21-01-2024,Lotus Hospital,A-,201
22-01-2024,Lotus Hospital,A-,185
23-01-2024,Lotus Hospital,A-,184
24-01-2024,Lotus Hospital,A-,197
25-01-2024,Lotus Hospital,A-,193
26-01-2024,Lotus Hospital,A-,189
27-01-2024,Lotus Hospital,A-,198
28-01-2024,Lotus Hospital,A-,188
29-01-2024,Lotus Hospital,A-,192
30-01-2024,Lotus Hospital,A-,199
01-01-2024,Lotus Hospital,B+,183
02-01-2024,Lotus Hospital,B+,192
03-01-2024,Lotus Hospital,B+,185
04-01-2024,Lotus Hospital,B+,193
05-01-2024,Lotus Hospital,B+,184
06-01-2024,Lotus Hospital,B+,195
07-01-2024,Lotus Hospital,B+,194
08-01-2024,Lotus Hospital,B+,194
09-01-2024,Lotus Hospital,B+,183
10-01-2024,Lotus Hospital,B+,187
11-01-2024,Lotus Hospital,B+,195
12-01-2024,Lotus Hospital,B+,195
13-01-2024,Lotus Hospital,B+,183
14-01-2024,Lotus Hospital,B+,192
15-01-2024,Lotus Hospital,B+,192
16-01-2024,Lotus Hospital,B+,181
17-01-2024,Lotus Hospital,B+,182
18-01-2024,Lotus Hospital,B+,187
19-01-2024,Lotus Hospital,B+,194
20-01-2024,Lotus Hospital,B+,190
21-01-2024,Lotus Hospital,B+,188
22-01-2024,Lotus Hospital,B+,186
23-01-2024,Lotus Hospital,B+,192
24-01-2024,Lotus Hospital,B+,181
25-01-2024,Lotus Hospital,B+,187
26-01-2024,Lotus Hospital,B+,186
27-01-2024,Lotus Hospital,B+,191
28-01-2024,Lotus Hospital,B+,198
29-01-2024,Lotus Hospital,B+,186
30-01-2024,Lotus Hospital,B+,189
01-01-2024,Lotus Hospital,B-,203
02-01-2024,Lotus Hospital,B-,199
03-01-2024,Lotus Hospital,B-,211
04-01-2024,Lotus Hospital,B-,211
05-01-2024,Lotus Hospital,B-,198
06-01-2024,Lotus Hospital,B-,200
07-01-2024,Lotus Hospital,B-,195
08-01-2024,Lotus Hospital,B-,204
09-01-2024,Lotus Hospital,B-,206
10-01-2024,Lotus Hospital,B-,198
11-01-2024,Lotus Hospital,B-,199
12-01-2024,Lotus Hospital,B-,207
13-01-2024,Lotus Hospital,B-,205
14-01-2024,Lotus Hospital,B-,197
15-01-2024,Lotus Hospital,B-,199
16-01-2024,Lotus Hospital,B-,203
17-01-2024,Lotus Hospital,B-,211
18-01-2024,Lotus Hospital,B-,208
19-01-2024,Lotus Hospital,B-,201
20-01-2024,Lotus Hospital,B-,202
21-01-2024,Lotus Hospital,B-,198
22-01-2024,Lotus Hospital,B-,203
23-01-2024,Lotus Hospital,B-,213
24-01-2024,Lotus Hospital,B-,199
25-01-2024,Lotus Hospital,B-,209
26-01-2024,Lotus Hospital,B-,196
27-01-2024,Lotus Hospital,B-,203
28-01-2024,Lotus Hospital,B-,204
29-01-2024,Lotus Hospital,B-,204
30-01-2024,Lotus Hospital,B-,210
01-01-2024,Lotus Hospital,O+,197
02-01-2024,Lotus Hospital,O+,189
03-01-2024,Lotus Hospital,O+,199
04-01-2024,Lotus Hospital,O+,185
05-01-2024,Lotus Hospital,O+,186
06-01-2024,Lotus Hospital,O+,183
07-01-2024,Lotus Hospital,O+,181
08-01-2024,Lotus Hospital,O+,200
09-01-2024,Lotus Hospital,O+,196
10-01-2024,Lotus Hospital,O+,191
11-01-2024,Lotus Hospital,O+,193
12-01-2024,Lotus Hospital,O+,190
13-01-2024,Lotus Hospital,O+,183
14-01-2024,Lotus Hospital,O+,189
15-01-2024,Lotus Hospital,O+,192
16-01-2024,Lotus Hospital,O+,194
17-01-2024,Lotus Hospital,O+,181
18-01-2024,Lotus Hospital,O+,198
19-01-2024,Lotus Hospital,O+,197
20-01-2024,Lotus Hospital,O+,189
21-01-2024,Lotus Hospital,O+,189
22-01-2024,Lotus Hospital,O+,190
23-01-2024,Lotus Hospital,O+,199
24-01-2024,Lotus Hospital,O+,195
25-01-2024,Lotus Hospital,O+,185
26-01-2024,Lotus Hospital,O+,195
27-01-2024,Lotus Hospital,O+,200
28-01-2024,Lotus Hospital,O+,182
29-01-2024,Lotus Hospital,O+,193
30-01-2024,Lotus Hospital,O+,196
01-01-2024,Lotus Hospital,O-,211
02-01-2024,Lotus Hospital,O-,207
03-01-2024,Lotus Hospital,O-,211
04-01-2024,Lotus Hospital,O-,206
05-01-2024,Lotus Hospital,O-,211
06-01-2024,Lotus Hospital,O-,200
07-01-2024,Lotus Hospital,O-,217
08-01-2024,Lotus Hospital,O-,213
09-01-2024,Lotus Hospital,O-,199
10-01-2024,Lotus Hospital,O-,207
11-01-2024,Lotus Hospital,O-,200
12-01-2024,Lotus Hospital,O-,208
13-01-2024,Lotus Hospital,O-,208
14-01-2024,Lotus Hospital,O-,210
15-01-2024,Lotus Hospital,O-,204
16-01-2024,Lotus Hospital,O-,214
17-01-2024,Lotus Hospital,O-,199
18-01-2024,Lotus Hospital,O-,209
19-01-2024,Lotus Hospital,O-,207
20-01-2024,Lotus Hospital,O-,215
21-01-2024,Lotus Hospital,O-,208
22-01-2024,Lotus Hospital,O-,213
23-01-2024,Lotus Hospital,O-,214
24-01-2024,Lotus Hospital,O-,216
25-01-2024,Lotus Hospital,O-,215
26-01-2024,Lotus Hospital,O-,200
27-01-2024,Lotus Hospital,O-,213
28-01-2024,Lotus Hospital,O-,203
29-01-2024,Lotus Hospital,O-,209
30-01-2024,Lotus Hospital,O-,208
01-01-2024,Lotus Hospital,AB+,200
02-01-2024,Lotus Hospital,AB+,202
03-01-2024,Lotus Hospital,AB+,203
04-01-2024,Lotus Hospital,AB+,194
05-01-2024,Lotus Hospital,AB+,197
06-01-2024,Lotus Hospital,AB+,192
07-01-2024,Lotus Hospital,AB+,205
08-01-2024,Lotus Hospital,AB+,198
09-01-2024,Lotus Hospital,AB+,197
10-01-2024,Lotus Hospital,AB+,205
11-01-2024,Lotus Hospital,AB+,204
12-01-2024,Lotus Hospital,AB+,198
13-01-2024,Lotus Hospital,AB+,202
